,x,y,r,g,b,h,s,v
20279,92,39,174,66,79,0.9799382716049383,0.6206896551724138,174
20280,92,40,170,64,79,0.9764150943396226,0.6235294117647059,170
20281,92,41,174,63,78,0.9774774774774775,0.6379310344827587,174
20282,92,42,176,63,76,0.9808259587020649,0.6420454545454546,176
20283,92,43,169,62,77,0.9766355140186915,0.6331360946745562,169
20284,92,44,177,64,77,0.9808259587020649,0.6384180790960452,177
20285,92,45,180,66,75,0.9868421052631579,0.6333333333333333,180
20286,92,46,181,71,80,0.9863636363636363,0.6077348066298343,181
20287,92,47,181,69,78,0.9866071428571428,0.6187845303867403,181
20288,92,48,187,75,84,0.9866071428571428,0.5989304812834224,187
20289,92,49,193,80,84,0.9941002949852508,0.5854922279792746,193
20290,92,50,189,77,84,0.9895833333333334,0.5925925925925926,189
20291,92,51,186,77,83,0.9908256880733946,0.5860215053763441,186
20292,92,52,188,75,76,0.9985250737463127,0.601063829787234,188
20293,92,53,184,70,75,0.9926900584795322,0.6195652173913043,184
20294,92,54,164,59,78,0.9698412698412698,0.6402439024390244,164
20295,92,55,170,50,74,0.9666666666666667,0.7058823529411765,170
20296,92,56,234,175,147,0.05363984674329503,0.3717948717948718,234
20297,92,57,254,214,165,0.09176029962546817,0.35039370078740156,254
20298,92,58,250,205,155,0.08771929824561404,0.38,250
20299,92,59,248,193,143,0.07936507936507936,0.42338709677419356,248
20300,92,60,246,185,126,0.08194444444444444,0.4878048780487805,246
20301,92,61,224,124,96,0.036458333333333336,0.5714285714285714,224
20302,92,62,194,82,87,0.9925595238095238,0.5773195876288659,194
20303,92,63,196,91,99,0.9873015873015873,0.5357142857142857,196
20304,92,64,197,92,100,0.9873015873015873,0.5329949238578681,197
20305,92,65,188,85,101,0.9741100323624595,0.5478723404255319,188
20306,92,66,182,83,104,0.9646464646464646,0.5439560439560439,182
20307,92,67,198,92,101,0.9858490566037736,0.5353535353535354,198
20308,92,68,189,91,102,0.9812925170068028,0.5185185185185185,189
20309,92,69,183,81,99,0.9705882352941176,0.5573770491803278,183
20310,92,70,181,80,103,0.9620462046204621,0.5580110497237569,181
20311,92,71,197,95,111,0.9738562091503268,0.5177664974619289,197
20312,92,72,210,106,111,0.9919871794871795,0.49523809523809526,210
20313,92,73,216,105,105,0.0,0.5138888888888888,216
20314,92,74,209,98,104,0.990990990990991,0.5311004784688995,209
20315,92,75,199,94,109,0.9761904761904762,0.5276381909547738,199
20316,92,76,182,78,103,0.9599358974358975,0.5714285714285714,182
20317,92,77,156,68,96,0.946969696969697,0.5641025641025641,156
20318,92,78,178,85,101,0.9713261648745519,0.5224719101123596,178
20319,92,79,161,61,90,0.9516666666666667,0.6211180124223602,161
20320,92,80,141,46,84,0.9333333333333333,0.6737588652482269,141
20321,92,81,128,49,99,0.8945147679324894,0.6171875,128
20322,92,82,108,40,90,0.8774509803921569,0.6296296296296297,108
20323,92,83,99,30,75,0.8913043478260869,0.696969696969697,99
20324,92,84,89,22,72,0.8756218905472637,0.7528089887640449,89
20325,92,85,89,19,70,0.8785714285714286,0.7865168539325843,89
20326,92,86,114,46,93,0.8848039215686274,0.5964912280701754,114
20327,92,87,122,51,105,0.8732394366197183,0.5819672131147541,122
20328,92,88,115,41,94,0.8806306306306306,0.6434782608695652,115
20329,92,89,118,48,100,0.8761904761904762,0.5932203389830508,118
20330,92,90,121,49,102,0.8773148148148148,0.5950413223140496,121
20331,92,91,97,29,81,0.8725490196078431,0.7010309278350515,97
20332,92,92,98,32,81,0.8762626262626263,0.673469387755102,98
20333,92,93,115,44,102,0.863849765258216,0.6173913043478261,115
20334,92,94,92,22,79,0.8642857142857143,0.7608695652173914,92
20335,92,95,141,82,136,0.847457627118644,0.41843971631205673,141
20336,92,96,149,90,140,0.8587570621468926,0.3959731543624161,149
20337,92,97,108,37,85,0.8873239436619719,0.6574074074074074,108
20338,92,98,85,13,56,0.900462962962963,0.8470588235294118,85
20339,92,99,95,25,66,0.9023809523809524,0.7368421052631579,95
20340,92,100,92,23,64,0.9009661835748792,0.75,92
20341,92,101,92,23,64,0.9009661835748792,0.75,92
20342,92,102,92,22,65,0.8976190476190476,0.7608695652173914,92
20343,92,103,94,29,71,0.8923076923076924,0.6914893617021277,94
20344,92,104,88,22,65,0.8914141414141414,0.75,88
20345,92,105,85,20,61,0.8948717948717949,0.7647058823529411,85
20346,92,106,80,15,65,0.8717948717948718,0.8125,80
20347,92,107,100,34,84,0.8737373737373737,0.66,100
20348,92,108,158,86,124,0.912037037037037,0.45569620253164556,158
20349,92,109,161,76,102,0.9490196078431372,0.5279503105590062,161
20350,92,110,135,53,103,0.8983739837398375,0.6074074074074074,135
20351,92,111,122,66,134,0.8039215686274509,0.5074626865671642,134
20352,92,112,158,127,167,0.7958333333333334,0.23952095808383234,167
20353,92,113,176,133,154,0.9186046511627907,0.24431818181818182,176
20354,92,114,204,159,153,0.019607843137254905,0.25,204
20355,92,115,215,156,144,0.028169014084507043,0.3302325581395349,215
20356,92,116,217,165,154,0.02910052910052911,0.2903225806451613,217
20357,92,117,214,164,157,0.02046783625730995,0.26635514018691586,214
20358,92,118,214,172,166,0.020833333333333332,0.22429906542056074,214
20359,92,119,216,176,165,0.03594771241830066,0.2361111111111111,216
20360,92,120,211,168,157,0.03395061728395062,0.2559241706161137,211
20361,92,121,207,157,149,0.022988505747126447,0.28019323671497587,207
20362,92,122,208,151,143,0.020512820512820513,0.3125,208
20363,92,123,205,153,149,0.011904761904761899,0.2731707317073171,205
20364,92,124,209,161,152,0.02631578947368422,0.2727272727272727,209
20365,92,125,210,163,155,0.02424242424242425,0.2619047619047619,210
20366,92,126,211,165,158,0.022012578616352196,0.25118483412322273,211
20367,92,127,212,167,154,0.03735632183908046,0.27358490566037735,212
20368,92,128,208,154,146,0.02150537634408602,0.2980769230769231,208
20369,92,129,208,156,146,0.02688172043010752,0.2980769230769231,208
20370,92,130,206,162,154,0.025641025641025644,0.2524271844660194,206
20371,92,131,203,153,151,0.006410256410256406,0.2561576354679803,203
20372,92,132,211,157,155,0.0059523809523809494,0.26540284360189575,211
20373,92,133,230,175,168,0.01881720430107527,0.26956521739130435,230
20374,92,134,238,178,166,0.027777777777777773,0.3025210084033613,238
20375,92,135,235,185,173,0.03225806451612904,0.26382978723404255,235
20376,92,136,236,183,171,0.03076923076923077,0.2754237288135593,236
20377,92,137,235,181,171,0.026041666666666668,0.2723404255319149,235
20378,92,138,236,182,171,0.0282051282051282,0.2754237288135593,236
20379,92,139,236,183,173,0.026455026455026454,0.2669491525423729,236
20380,92,140,237,182,175,0.01881720430107527,0.2616033755274262,237
20381,92,141,237,182,172,0.025641025641025644,0.2742616033755274,237
20382,92,142,238,184,167,0.03990610328638498,0.29831932773109243,238
20383,92,143,240,184,166,0.040540540540540536,0.30833333333333335,240
20384,92,144,237,166,149,0.0321969696969697,0.37130801687763715,237
20385,92,145,229,131,122,0.014018691588785048,0.4672489082969432,229
20386,92,146,203,80,86,0.991869918699187,0.6059113300492611,203
20387,92,147,173,56,71,0.9786324786324786,0.6763005780346821,173
20388,92,148,134,46,75,0.9450757575757576,0.6567164179104478,134
20389,92,149,94,21,69,0.8904109589041096,0.776595744680851,94
20390,92,150,92,26,67,0.8964646464646464,0.717391304347826,92
20391,92,151,146,77,101,0.9420289855072463,0.4726027397260274,146
20392,92,152,124,46,90,0.905982905982906,0.6290322580645161,124
20393,92,153,139,72,105,0.917910447761194,0.48201438848920863,139
20394,92,154,173,114,141,0.923728813559322,0.34104046242774566,173
20395,92,155,183,118,138,0.9487179487179487,0.3551912568306011,183
20396,92,156,199,132,143,0.972636815920398,0.33668341708542715,199
20397,92,157,206,120,121,0.998062015503876,0.4174757281553398,206
20398,92,158,181,79,86,0.988562091503268,0.56353591160221,181
20399,92,159,114,25,61,0.9325842696629214,0.7807017543859649,114
20400,92,160,88,18,61,0.8976190476190476,0.7954545454545454,88
20401,92,161,86,14,59,0.8958333333333334,0.8372093023255814,86
20402,92,162,88,12,57,0.9013157894736842,0.8636363636363636,88
20403,92,163,91,19,61,0.9027777777777778,0.7912087912087912,91
20404,92,164,97,19,60,0.9123931623931624,0.8041237113402062,97
20405,92,165,104,29,64,0.9222222222222223,0.7211538461538461,104
20406,92,166,107,32,67,0.9222222222222223,0.7009345794392523,107
20407,92,167,103,27,62,0.9232456140350878,0.7378640776699029,103
20408,92,168,107,28,64,0.9240506329113924,0.7383177570093458,107
20409,92,169,107,31,66,0.9232456140350878,0.7102803738317757,107
20410,92,170,109,36,69,0.9246575342465754,0.6697247706422018,109
20411,92,171,108,35,70,0.9200913242009132,0.6759259259259259,108
20412,92,172,99,25,61,0.9189189189189189,0.7474747474747475,99
20413,92,173,98,24,63,0.9121621621621622,0.7551020408163265,98
20414,92,174,91,21,61,0.9047619047619048,0.7692307692307693,91
20415,92,175,88,14,54,0.9099099099099099,0.8409090909090909,88
20416,92,176,92,17,55,0.9155555555555556,0.8152173913043478,92
20417,92,177,103,24,59,0.9261603375527426,0.7669902912621359,103
20418,92,178,96,24,62,0.912037037037037,0.75,96
20419,92,179,91,24,71,0.8830845771144279,0.7362637362637363,91
20420,92,180,108,34,80,0.8963963963963963,0.6851851851851852,108
20421,92,181,142,68,99,0.9301801801801801,0.5211267605633803,142
20422,92,182,181,105,117,0.9736842105263158,0.4198895027624309,181
20423,92,183,188,113,116,0.9933333333333333,0.39893617021276595,188
20424,92,184,177,104,111,0.9840182648401826,0.4124293785310734,177
20425,92,185,176,98,108,0.9786324786324786,0.4431818181818182,176
20426,92,186,192,119,121,0.995433789954338,0.3802083333333333,192
20427,92,187,207,137,129,0.01709401709401709,0.37681159420289856,207
20428,92,188,210,144,130,0.029166666666666674,0.38095238095238093,210
20429,92,189,213,149,130,0.038152610441767064,0.38967136150234744,213
20430,92,190,214,149,130,0.037698412698412696,0.3925233644859813,214
20431,92,191,214,147,131,0.03212851405622489,0.3878504672897196,214
20432,92,192,214,146,128,0.034883720930232565,0.40186915887850466,214
20433,92,193,213,149,131,0.036585365853658534,0.38497652582159625,213
20434,92,194,212,146,129,0.03413654618473896,0.3915094339622642,212
20435,92,195,211,144,128,0.03212851405622489,0.3933649289099526,211
20436,92,196,212,144,129,0.030120481927710847,0.3915094339622642,212
20437,92,197,212,144,128,0.031746031746031744,0.39622641509433965,212
20438,92,198,213,145,130,0.030120481927710847,0.38967136150234744,213
20439,92,199,212,145,129,0.03212851405622489,0.3915094339622642,212
20440,92,200,213,146,125,0.03977272727272727,0.4131455399061033,213
20441,92,201,211,144,132,0.025316455696202538,0.3744075829383886,211
20442,92,202,210,143,129,0.028806584362139915,0.38571428571428573,210
20443,92,203,211,144,130,0.028806584362139915,0.38388625592417064,211
20444,92,204,211,141,129,0.02439024390243903,0.3886255924170616,211
20445,92,205,210,140,132,0.01709401709401709,0.37142857142857144,210
20446,92,206,210,142,135,0.015555555555555564,0.35714285714285715,210
20447,92,207,210,142,134,0.017543859649122806,0.3619047619047619,210
20448,92,208,209,140,131,0.019230769230769235,0.37320574162679426,209
20449,92,209,209,141,131,0.021367521367521364,0.37320574162679426,209
20450,92,210,209,140,127,0.02642276422764228,0.3923444976076555,209
20451,92,211,208,139,127,0.024691358024691357,0.3894230769230769,208
20452,92,212,209,139,126,0.026104417670682722,0.39712918660287083,209
20453,92,213,209,139,127,0.02439024390243903,0.3923444976076555,209
20454,92,214,208,138,126,0.02439024390243903,0.3942307692307692,208
20455,92,215,206,136,127,0.018987341772151906,0.38349514563106796,206
20456,92,216,206,136,126,0.020833333333333332,0.3883495145631068,206
20457,92,217,205,133,124,0.018518518518518528,0.3951219512195122,205
20458,92,218,204,132,125,0.014767932489451482,0.3872549019607843,204
20459,92,219,204,130,125,0.010548523206751056,0.3872549019607843,204
20460,93,0,177,76,88,0.9801980198019802,0.5706214689265536,177
20461,93,1,177,71,84,0.979559748427673,0.5988700564971752,177
20462,93,2,177,71,85,0.9779874213836478,0.5988700564971752,177
20463,93,3,179,73,85,0.9811320754716981,0.5921787709497207,179
20464,93,4,177,75,83,0.9869281045751634,0.576271186440678,177
20465,93,5,177,72,80,0.9873015873015873,0.5932203389830508,177
20466,93,6,174,65,78,0.9801223241590215,0.6264367816091954,174
20467,93,7,175,65,75,0.9848484848484849,0.6285714285714286,175
20468,93,8,172,62,73,0.9833333333333334,0.6395348837209303,172
20469,93,9,166,56,68,0.9818181818181818,0.6626506024096386,166
20470,93,10,164,57,75,0.9719626168224299,0.6524390243902439,164
20471,93,11,181,72,80,0.9877675840978594,0.6022099447513812,181
20472,93,12,205,91,87,0.005649717514124297,0.5756097560975609,205
20473,93,13,220,107,94,0.01719576719576719,0.5727272727272728,220
20474,93,14,228,123,105,0.02439024390243903,0.5394736842105263,228
20475,93,15,230,136,111,0.035014005602240904,0.5173913043478261,230
20476,93,16,235,146,116,0.04201680672268907,0.5063829787234042,235
20477,93,17,235,150,118,0.045584045584045586,0.4978723404255319,235
20478,93,18,235,151,118,0.04700854700854701,0.4978723404255319,235
20479,93,19,236,153,122,0.045321637426900575,0.4830508474576271,236
20480,93,20,239,154,120,0.047619047619047616,0.497907949790795,239
20481,93,21,239,150,121,0.040960451977401134,0.49372384937238495,239
20482,93,22,239,154,118,0.049586776859504134,0.5062761506276151,239
20483,93,23,239,143,112,0.04068241469816273,0.5313807531380753,239
20484,93,24,233,128,107,0.027777777777777773,0.5407725321888412,233
20485,93,25,227,116,101,0.019841269841269844,0.5550660792951542,227
20486,93,26,210,93,87,0.008130081300813016,0.5857142857142857,210
20487,93,27,177,64,76,0.9823008849557522,0.6384180790960452,177
20488,93,28,146,42,69,0.9567307692307693,0.7123287671232876,146
20489,93,29,138,37,69,0.9471947194719472,0.7318840579710145,138
20490,93,30,145,43,71,0.9542483660130718,0.7034482758620689,145
20491,93,31,152,53,74,0.9646464646464646,0.6513157894736842,152
20492,93,32,160,59,80,0.9653465346534653,0.63125,160
20493,93,33,163,59,76,0.9727564102564102,0.6380368098159509,163
20494,93,34,167,63,79,0.9743589743589743,0.6227544910179641,167
20495,93,35,172,65,80,0.9766355140186915,0.622093023255814,172
20496,93,36,172,64,79,0.9768518518518519,0.627906976744186,172
20497,93,37,175,65,80,0.9772727272727273,0.6285714285714286,175
20498,93,38,174,67,81,0.9781931464174455,0.6149425287356322,174
20499,93,39,174,66,78,0.9814814814814815,0.6206896551724138,174
20500,93,40,172,66,80,0.9779874213836478,0.6162790697674418,172
20501,93,41,175,65,78,0.9803030303030303,0.6285714285714286,175
20502,93,42,179,64,76,0.9826086956521739,0.6424581005586593,179
20503,93,43,175,62,77,0.9778761061946902,0.6457142857142857,175
20504,93,44,175,62,76,0.9793510324483776,0.6457142857142857,175
20505,93,45,179,65,78,0.9809941520467836,0.6368715083798883,179
20506,93,46,183,68,80,0.9826086956521739,0.6284153005464481,183
20507,93,47,185,72,80,0.9882005899705015,0.6108108108108108,185
20508,93,48,191,76,83,0.9898550724637681,0.6020942408376964,191
20509,93,49,194,79,85,0.991304347826087,0.5927835051546392,194
20510,93,50,192,81,86,0.9924924924924925,0.578125,192
20511,93,51,188,79,85,0.9908256880733946,0.5797872340425532,188
20512,93,52,187,73,78,0.9926900584795322,0.6096256684491979,187
20513,93,53,182,71,77,0.990990990990991,0.6098901098901099,182
20514,93,54,172,62,80,0.9727272727272727,0.6395348837209303,172
20515,93,55,172,50,74,0.9672131147540983,0.7093023255813954,172
20516,93,56,236,172,138,0.05782312925170069,0.4152542372881356,236
20517,93,57,254,216,166,0.09469696969696968,0.3464566929133858,254
20518,93,58,252,203,150,0.08660130718954247,0.40476190476190477,252
20519,93,59,251,209,155,0.09375,0.38247011952191234,251
20520,93,60,240,160,112,0.0625,0.5333333333333333,240
20521,93,61,193,73,75,0.9972222222222222,0.6217616580310881,193
20522,93,62,185,71,81,0.9853801169590644,0.6162162162162163,185
20523,93,63,197,94,101,0.988673139158576,0.5228426395939086,197
20524,93,64,188,88,102,0.9766666666666667,0.5319148936170213,188
20525,93,65,184,87,103,0.9725085910652921,0.5271739130434783,184
20526,93,66,198,92,101,0.9858490566037736,0.5353535353535354,198
20527,93,67,196,95,104,0.9851485148514851,0.5153061224489796,196
20528,93,68,176,78,98,0.9659863945578231,0.5568181818181818,176
20529,93,69,173,70,95,0.959546925566343,0.5953757225433526,173
20530,93,70,200,95,108,0.9793650793650793,0.525,200
20531,93,71,212,106,114,0.9874213836477987,0.5,212
20532,93,72,210,102,109,0.9891975308641976,0.5142857142857142,210
20533,93,73,208,98,104,0.990909090909091,0.5288461538461539,208
20534,93,74,203,94,102,0.9877675840978594,0.5369458128078818,203
20535,93,75,194,93,108,0.9752475247524752,0.520618556701031,194
20536,93,76,166,69,96,0.9536082474226804,0.5843373493975904,166
20537,93,77,135,38,69,0.9467353951890034,0.7185185185185186,135
20538,93,78,137,45,73,0.9492753623188406,0.6715328467153284,137
20539,93,79,107,20,64,0.9157088122605364,0.8130841121495327,107
20540,93,80,118,45,90,0.8972602739726028,0.6186440677966102,118
20541,93,81,128,60,107,0.8848039215686274,0.53125,128
20542,93,82,98,26,71,0.8958333333333334,0.7346938775510204,98
20543,93,83,88,23,66,0.8897435897435897,0.7386363636363636,88
20544,93,84,84,21,65,0.8835978835978836,0.75,84
20545,93,85,87,21,71,0.8737373737373737,0.7586206896551724,87
20546,93,86,98,30,78,0.8823529411764706,0.6938775510204082,98
20547,93,87,127,60,111,0.8731343283582089,0.5275590551181102,127
20548,93,88,112,42,91,0.8833333333333333,0.625,112
20549,93,89,115,51,97,0.8802083333333334,0.5565217391304348,115
20550,93,90,134,68,116,0.8787878787878788,0.4925373134328358,134
20551,93,91,95,30,79,0.8743589743589744,0.6842105263157895,95
20552,93,92,92,28,76,0.875,0.6956521739130435,92
20553,93,93,116,48,100,0.8725490196078431,0.5862068965517241,116
20554,93,94,84,14,70,0.8666666666666667,0.8333333333333334,84
20555,93,95,117,57,114,0.8416666666666667,0.5128205128205128,117
20556,93,96,158,113,161,0.8229166666666666,0.2981366459627329,161
20557,93,97,133,72,121,0.8661202185792349,0.45864661654135336,133
20558,93,98,84,15,59,0.893719806763285,0.8214285714285714,84
20559,93,99,87,15,57,0.9027777777777778,0.8275862068965517,87
20560,93,100,91,21,61,0.9047619047619048,0.7692307692307693,91
20561,93,101,94,23,64,0.903755868544601,0.7553191489361702,94
20562,93,102,88,18,59,0.9023809523809524,0.7954545454545454,88
20563,93,103,86,18,62,0.8921568627450981,0.7906976744186046,86
20564,93,104,82,15,57,0.8955223880597015,0.8170731707317073,82
20565,93,105,74,9,57,0.8769230769230769,0.8783783783783784,74
20566,93,106,94,24,73,0.8833333333333333,0.7446808510638298,94
20567,93,107,149,79,114,0.9166666666666666,0.4697986577181208,149
20568,93,108,168,95,121,0.9406392694063928,0.43452380952380953,168
20569,93,109,144,45,78,0.9444444444444444,0.6875,144
20570,93,110,159,85,125,0.9099099099099099,0.46540880503144655,159
20571,93,111,162,116,166,0.82,0.30120481927710846,166
20572,93,112,184,140,164,0.9090909090909091,0.2391304347826087,184
20573,93,113,201,146,152,0.9818181818181818,0.2736318407960199,201
20574,93,114,224,173,152,0.048611111111111105,0.32142857142857145,224
20575,93,115,219,165,151,0.03431372549019609,0.3105022831050228,219
20576,93,116,216,170,155,0.04098360655737706,0.2824074074074074,216
20577,93,117,217,173,164,0.028301886792452824,0.24423963133640553,217
20578,93,118,217,178,167,0.03666666666666666,0.2304147465437788,217
20579,93,119,215,173,160,0.03939393939393939,0.2558139534883721,215
20580,93,120,212,163,152,0.030555555555555558,0.2830188679245283,212
20581,93,121,205,150,141,0.0234375,0.3121951219512195,205
20582,93,122,204,143,138,0.012626262626262633,0.3235294117647059,204
20583,93,123,204,151,146,0.014367816091954014,0.28431372549019607,204
20584,93,124,206,152,146,0.016666666666666663,0.2912621359223301,206
20585,93,125,210,162,156,0.018518518518518528,0.2571428571428571,210
20586,93,126,211,169,161,0.026666666666666672,0.23696682464454977,211
20587,93,127,208,158,150,0.022988505747126447,0.27884615384615385,208
20588,93,128,199,139,137,0.005376344086021501,0.31155778894472363,199
20589,93,129,201,145,143,0.005747126436781602,0.2885572139303483,201
20590,93,130,210,155,149,0.01639344262295082,0.2904761904761905,210
20591,93,131,223,161,151,0.02314814814814814,0.32286995515695066,223
20592,93,132,235,174,162,0.0273972602739726,0.31063829787234043,235
20593,93,133,236,182,169,0.03233830845771144,0.2838983050847458,236
20594,93,134,236,182,168,0.03431372549019609,0.288135593220339,236
20595,93,135,237,187,175,0.03225806451612904,0.2616033755274262,237
20596,93,136,238,188,173,0.03846153846153846,0.27310924369747897,238
20597,93,137,236,183,172,0.028645833333333332,0.2711864406779661,236
20598,93,138,235,180,170,0.025641025641025644,0.2765957446808511,235
20599,93,139,235,181,171,0.026041666666666668,0.2723404255319149,235
20600,93,140,238,184,174,0.026041666666666668,0.2689075630252101,238
20601,93,141,240,187,173,0.03482587064676618,0.2791666666666667,240
20602,93,142,238,183,171,0.02985074626865671,0.2815126050420168,238
20603,93,143,240,181,167,0.0319634703196347,0.30416666666666664,240
20604,93,144,237,169,157,0.025000000000000005,0.33755274261603374,237
20605,93,145,231,141,130,0.01815181518151815,0.43722943722943725,231
20606,93,146,211,91,92,0.9986111111111111,0.5687203791469194,211
20607,93,147,178,54,70,0.978494623655914,0.6966292134831461,178
20608,93,148,139,41,72,0.9472789115646258,0.7050359712230215,139
20609,93,149,103,25,63,0.9188034188034188,0.7572815533980582,103
20610,93,150,87,16,63,0.8896713615023474,0.8160919540229885,87
20611,93,151,120,51,82,0.9251207729468599,0.575,120
20612,93,152,134,57,95,0.9177489177489178,0.5746268656716418,134
20613,93,153,127,54,92,0.91324200913242,0.5748031496062992,127
20614,93,154,170,111,134,0.9350282485875706,0.34705882352941175,170
20615,93,155,178,112,136,0.9393939393939394,0.3707865168539326,178
20616,93,156,197,127,138,0.9738095238095238,0.3553299492385787,197
20617,93,157,209,125,124,0.0019607843137254832,0.40669856459330145,209
20618,93,158,166,66,82,0.9733333333333334,0.6024096385542169,166
20619,93,159,102,21,63,0.9135802469135802,0.7941176470588235,102
20620,93,160,90,22,63,0.8995098039215687,0.7555555555555555,90
20621,93,161,93,19,62,0.9031531531531531,0.7956989247311828,93
20622,93,162,92,20,62,0.9027777777777778,0.782608695652174,92
20623,93,163,93,22,61,0.9084507042253521,0.7634408602150538,93
20624,93,164,100,19,59,0.9176954732510288,0.81,100
20625,93,165,103,23,60,0.9229166666666666,0.7766990291262136,103
20626,93,166,105,29,63,0.9254385964912281,0.7238095238095238,105
20627,93,167,106,33,70,0.9155251141552512,0.6886792452830188,106
20628,93,168,107,29,67,0.9188034188034188,0.7289719626168224,107
20629,93,169,106,34,68,0.9212962962962963,0.6792452830188679,106
20630,93,170,109,35,70,0.9211711711711712,0.6788990825688074,109
20631,93,171,106,33,68,0.9200913242009132,0.6886792452830188,106
20632,93,172,98,25,62,0.9155251141552512,0.7448979591836735,98
20633,93,173,95,22,62,0.908675799086758,0.7684210526315789,95
20634,93,174,93,21,59,0.912037037037037,0.7741935483870968,93
20635,93,175,92,16,58,0.9078947368421053,0.8260869565217391,92
20636,93,176,98,21,58,0.9199134199134199,0.7857142857142857,98
20637,93,177,104,26,62,0.9230769230769231,0.75,104
20638,93,178,91,20,61,0.903755868544601,0.7802197802197802,91
20639,93,179,90,20,68,0.8857142857142857,0.7777777777777778,90
20640,93,180,116,44,85,0.9050925925925926,0.6206896551724138,116
20641,93,181,163,92,111,0.9553990610328639,0.43558282208588955,163
20642,93,182,191,117,119,0.9954954954954955,0.387434554973822,191
20643,93,183,187,113,116,0.9932432432432432,0.39572192513368987,187
20644,93,184,177,102,110,0.9822222222222222,0.423728813559322,177
20645,93,185,180,106,113,0.9842342342342343,0.4111111111111111,180
20646,93,186,196,129,128,0.002450980392156854,0.3469387755102041,196
20647,93,187,208,139,128,0.022916666666666658,0.38461538461538464,208
20648,93,188,210,142,127,0.030120481927710847,0.3952380952380952,210
20649,93,189,212,145,130,0.03048780487804879,0.3867924528301887,212
20650,93,190,214,149,128,0.04069767441860465,0.40186915887850466,214
20651,93,191,215,148,129,0.03682170542635658,0.4,215
20652,93,192,212,146,127,0.03725490196078431,0.4009433962264151,212
20653,93,193,213,146,129,0.03373015873015872,0.39436619718309857,213
20654,93,194,212,147,129,0.03614457831325302,0.3915094339622642,212
20655,93,195,212,146,126,0.03875968992248061,0.4056603773584906,212
20656,93,196,209,142,127,0.03048780487804879,0.3923444976076555,209
20657,93,197,210,142,126,0.031746031746031744,0.4,210
20658,93,198,212,142,127,0.02941176470588236,0.4009433962264151,212
20659,93,199,211,146,129,0.03455284552845528,0.3886255924170616,211
20660,93,200,211,143,129,0.028455284552845534,0.3886255924170616,211
20661,93,201,214,146,130,0.031746031746031744,0.3925233644859813,214
20662,93,202,213,145,127,0.034883720930232565,0.40375586854460094,213
20663,93,203,212,145,127,0.03529411764705883,0.4009433962264151,212
20664,93,204,211,143,127,0.031746031746031744,0.3981042654028436,211
20665,93,205,211,142,129,0.02642276422764228,0.3886255924170616,211
20666,93,206,209,142,132,0.02164502164502165,0.3684210526315789,209
20667,93,207,209,140,130,0.021097046413502112,0.37799043062200954,209
20668,93,208,209,141,132,0.019480519480519487,0.3684210526315789,209
20669,93,209,210,139,132,0.01495726495726496,0.37142857142857144,210
20670,93,210,210,137,128,0.018292682926829267,0.3904761904761905,210
20671,93,211,208,140,129,0.023206751054852315,0.3798076923076923,208
20672,93,212,210,139,131,0.016877637130801686,0.3761904761904762,210
20673,93,213,209,136,126,0.020080321285140573,0.39712918660287083,209
20674,93,214,208,139,128,0.022916666666666658,0.38461538461538464,208
20675,93,215,209,137,127,0.02032520325203252,0.3923444976076555,209
20676,93,216,207,135,127,0.016666666666666663,0.3864734299516908,207
20677,93,217,206,133,122,0.02182539682539682,0.4077669902912621,206
20678,93,218,205,130,122,0.016064257028112445,0.40487804878048783,205
20679,93,219,204,128,126,0.0042735042735042765,0.38235294117647056,204
20680,94,0,175,74,89,0.9752475247524752,0.5771428571428572,175
20681,94,1,178,74,85,0.9823717948717949,0.5842696629213483,178
20682,94,2,176,72,85,0.9791666666666666,0.5909090909090909,176
20683,94,3,175,75,89,0.9766666666666667,0.5714285714285714,175
20684,94,4,178,73,85,0.9809523809523809,0.5898876404494382,178
20685,94,5,175,72,84,0.9805825242718447,0.5885714285714285,175
20686,94,6,172,68,81,0.9791666666666666,0.6046511627906976,172
20687,94,7,173,64,76,0.981651376146789,0.630057803468208,173
20688,94,8,171,64,74,0.9844236760124611,0.6257309941520468,171
20689,94,9,163,59,70,0.9823717948717949,0.6380368098159509,163
20690,94,10,164,55,72,0.9740061162079511,0.6646341463414634,164
20691,94,11,180,68,77,0.9866071428571428,0.6222222222222222,180
20692,94,12,204,90,89,0.0014492753623188321,0.5637254901960784,204
20693,94,13,219,108,98,0.013774104683195584,0.5525114155251142,219
20694,94,14,228,123,103,0.026666666666666672,0.5482456140350878,228
20695,94,15,232,135,112,0.03194444444444444,0.5172413793103449,232
20696,94,16,234,145,121,0.035398230088495575,0.4829059829059829,234
20697,94,17,235,147,118,0.041310541310541314,0.4978723404255319,235
20698,94,18,235,152,118,0.04843304843304843,0.4978723404255319,235
20699,94,19,235,152,119,0.047413793103448267,0.49361702127659574,235
20700,94,20,237,151,121,0.043103448275862065,0.48945147679324896,237
20701,94,21,238,150,119,0.0434173669467787,0.5,238
20702,94,22,238,150,118,0.04444444444444445,0.5042016806722689,238
20703,94,23,238,142,112,0.03968253968253969,0.5294117647058824,238
20704,94,24,232,129,108,0.028225806451612896,0.5344827586206896,232
20705,94,25,227,113,97,0.020512820512820513,0.5726872246696035,227
20706,94,26,210,91,84,0.009259259259259264,0.6,210
20707,94,27,176,66,76,0.9848484848484849,0.625,176
